# timestamp (sec),tracking,propagation,msckf update,slam update,slam delayed,re-tri & marg,total
1780627076.265828132629395,0.02181,0.00016,0.00034,0.00000,0.00000,0.00339,0.02570
1780627076.299174070358276,0.02035,0.00016,0.00015,0.00000,0.00000,0.00341,0.02407
1780627076.332474946975708,0.01995,0.00018,0.00026,0.00000,0.00000,0.00327,0.02367
1780627076.365847110748291,0.02074,0.00017,0.00040,0.00000,0.00000,0.00331,0.02463
1780627076.399146080017090,0.02017,0.00018,0.00039,0.00000,0.00002,0.00338,0.02413
1780627076.432491064071655,0.01880,0.00018,0.00070,0.00000,0.00009,0.00318,0.02295
1780627076.465801000595093,0.01624,0.00015,0.00038,0.00000,0.00000,0.00346,0.02023
1780627076.499115943908691,0.01630,0.00016,0.00028,0.00000,0.00000,0.00361,0.02036
1780627076.532439947128296,0.01628,0.00016,0.00045,0.00000,0.00000,0.00333,0.02023
1780627076.565767049789429,0.00988,0.00018,0.00026,0.00000,0.00000,0.00337,0.01370
1780627076.599106073379517,0.00925,0.00017,0.00030,0.00000,0.00000,0.00400,0.01372
1780627076.632420063018799,0.00925,0.00018,0.00038,0.00000,0.00002,0.00337,0.01320
1780627076.665749073028564,0.01235,0.00017,0.00117,0.00000,0.00000,0.00365,0.01734
1780627076.699083089828491,0.01126,0.00016,0.00060,0.00000,0.00007,0.00327,0.01536
1780627076.732449054718018,0.00949,0.00017,0.00029,0.00000,0.00021,0.00329,0.01345
1780627077.698899984359741,0.00812,0.00019,0.00106,0.00000,0.00050,0.00384,0.01371
1780627077.832221984863281,0.00846,0.00019,0.00046,0.00000,0.00042,0.00344,0.01298
1780627078.132184028625488,0.01460,0.00025,0.00080,0.00000,0.00000,0.00416,0.01982
1780627078.165477037429810,0.02113,0.00022,0.00036,0.00000,0.00000,0.00401,0.02572
1780627078.198820114135742,0.02154,0.00021,0.00054,0.00000,0.00008,0.00371,0.02609
1780627078.232139110565186,0.02078,0.00026,0.00051,0.00000,0.00000,0.00350,0.02505
1780627078.265458106994629,0.02059,0.00022,0.00043,0.00000,0.00000,0.00378,0.02504
1780627078.298784971237183,0.02085,0.00020,0.00058,0.00000,0.00000,0.00383,0.02546
1780627078.332124948501587,0.02033,0.00021,0.00055,0.00000,0.00000,0.00379,0.02488
1780627078.365437030792236,0.02194,0.00022,0.00056,0.00000,0.00000,0.00392,0.02665
1780627078.398766994476318,0.02079,0.00022,0.00055,0.00000,0.00022,0.00386,0.02565
1780627078.432148933410645,0.02178,0.00023,0.00098,0.00003,0.00146,0.00389,0.02836
1780627078.465433120727539,0.02348,0.00022,0.00045,0.00012,0.00045,0.00426,0.02898
1780627078.498775959014893,0.02237,0.00020,0.00041,0.00015,0.00000,0.00365,0.02678
1780627078.532078981399536,0.02218,0.00020,0.00208,0.00000,0.00000,0.00405,0.02852
1780627078.565408945083618,0.02087,0.00018,0.00041,0.00000,0.00000,0.00363,0.02508
1780627078.598730087280273,0.02078,0.00018,0.00021,0.00000,0.00000,0.00344,0.02461
1780627078.632064104080200,0.02043,0.00019,0.00032,0.00000,0.00000,0.00350,0.02445
1780627078.665382146835327,0.01062,0.00017,0.00034,0.00000,0.00000,0.00342,0.01455
1780627078.698712110519409,0.00848,0.00019,0.00028,0.00000,0.00002,0.00356,0.01253
